Date,auction_name,contract,auction_price_eur,auction_volume_tco2,total_revenue_eur,cover_ratio,country,source,source_url
2025-06-20,Auction 4. Period DE,T3PA,71.97,1607000,115655790.0,2.37,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-23,Auction 4. Period CAP3 EU,T3PA,72.0,3245500,233676000.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-24,Auction 4. Period CAP3 EU,T3PA,72.91,3245500,236629405.0,1.32,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-25,Auction 4. Period CAP3 PL,T3PA,71.72,2072500,148639700.0,1.72,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-26,Auction 4. Period CAP3 EU,T3PA,69.46,3245500,225432430.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-27,Auction 4. Period DE,T3PA,69.4,1607000,111525800.0,1.48,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-30,Auction 4. Period CAP3 EU,T3PA,68.95,3246500,223846175.0,1.54,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-01,Auction 4. Period CAP3 EU,T3PA,69.01,3245500,223971955.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-03,Auction 4. Period CAP3 EU,T3PA,70.52,3245500,228872660.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-04,Auction 4. Period DE,T3PA,70.85,1607000,113855950.0,2.18,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-07,Auction 4. Period CAP3 EU,T3PA,70.34,3245500,228288470.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-08,Auction 4. Period CAP3 EU,T3PA,69.96,3245500,227055180.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-09,Auction 4. Period CAP3 PL,T3PA,69.88,2072500,144826300.0,1.62,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-10,Auction 4. Period CAP3 EU,T3PA,70.44,3245500,228613020.0,1.35,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-11,Auction 4. Period DE,T3PA,69.3,1607000,111365100.0,2.1,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-14,Auction 4. Period CAP3 EU,T3PA,70.42,3245500,228548110.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-15,Auction 4. Period CAP3 EU,T3PA,69.76,3245500,226406080.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-17,Auction 4. Period CAP3 EU,T3PA,70.05,3245500,227347275.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-18,Auction 4. Period DE,T3PA,69.68,1607000,111975760.0,2.4,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-21,Auction 4. Period CAP3 EU,T3PA,69.53,3245500,225659615.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-22,Auction 4. Period CAP3 EU,T3PA,68.73,3245500,223063215.0,1.26,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-23,Auction 4. Period CAP3 PL,T3PA,69.1,2072500,143209750.0,2.11,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-24,Auction 4. Period CAP3 EU,T3PA,68.89,3245500,223582495.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-25,Auction 4. Period DE,T3PA,70.22,1607000,112843540.0,1.88,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-28,Auction 4. Period CAP3 EU,T3PA,70.63,3245500,229229665.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-29,Auction 4. Period CAP3 EU,T3PA,70.53,3245500,228905115.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-07-31,Auction 4. Period CAP3 EU,T3PA,72.0,3245500,233676000.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-01,Auction 4. Period DE,T3PA,71.14,1607000,114321980.0,1.75,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-04,Auction 4. Period CAP3 EU,T3PA,69.52,3245500,225627160.0,1.47,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-05,Auction 4. Period CAP3 EU,T3PA,70.07,3245500,227412185.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-06,Auction 4. Period CAP3 PL,T3PA,70.74,2072500,146608650.0,1.75,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-07,Auction 4. Period CAP3 EU,T3PA,70.1,3245500,227509550.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-08,Auction 4. Period DE,T3PA,72.14,1607000,115928980.0,1.67,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-11,Auction 4. Period CAP3 EU,T3PA,72.18,3245500,234260190.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-12,Auction 4. Period CAP3 EU,T3PA,71.3,3245500,231404150.0,1.58,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-14,Auction 4. Period CAP3 EU,T3PA,70.54,3245500,228937570.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-15,Auction 4. Period DE,T3PA,70.13,1607000,112698910.0,2.19,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-18,Auction 4. Period CAP3 EU,T3PA,70.21,3245500,227866555.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-19,Auction 4. Period CAP3 EU,T3PA,71.37,3245500,231631335.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-20,Auction 4. Period CAP3 PL,T3PA,70.47,2069000,145802430.0,1.66,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-21,Auction 4. Period CAP3 EU,T3PA,71.19,3245500,231047145.0,1.37,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-22,Auction 4. Period DE,T3PA,72.05,1607000,115784350.0,1.62,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-25,Auction 4. Period CAP3 EU,T3PA,71.36,3245500,231598880.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-26,Auction 4. Period CAP3 EU,T3PA,71.31,3245500,231436605.0,1.48,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-28,Auction 4. Period CAP3 EU,T3PA,71.18,3244500,230943510.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-08-29,Auction 4. Period DE,T3PA,71.3,1614500,115113850.0,1.82,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-01,Auction 4. Period CAP3 EU,T3PA,73.14,3268000,239021520.0,1.34,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-02,Auction 4. Period CAP3 EU,T3PA,73.5,3268000,240198000.0,1.28,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-03,Auction 4. Period CAP3 PL,T3PA,73.27,2162500,158446375.0,1.44,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-04,Auction 4. Period CAP3 EU,T3PA,74.38,3268000,243073840.0,1.33,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-05,Auction 4. Period DE,T3PA,75.44,1691000,127569040.0,1.75,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-08,Auction 4. Period CAP3 EU,T3PA,75.21,3268000,245786280.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-09,Auction 4. Period CAP3 EU,T3PA,76.4,3268000,249675200.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-11,Auction 4. Period CAP3 EU,T3PA,76.07,3268000,248596760.0,1.4,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-12,Auction 4. Period DE,T3PA,75.02,1691000,126858820.0,2.08,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-15,Auction 4. Period CAP3 EU,T3PA,75.02,3268000,245165360.0,1.78,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-16,Auction 4. Period CAP3 EU,T3PA,76.17,3268000,248923560.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-17,Auction 4. Period CAP3 PL,T3PA,77.53,2162500,167658625.0,1.54,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-18,Auction 4. Period CAP3 EU,T3PA,77.22,3268000,252354960.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-19,Auction 4. Period DE,T3PA,76.57,1691000,129479870.0,1.67,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-22,Auction 4. Period CAP3 EU,T3PA,76.8,3268000,250982400.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-23,Auction 4. Period CAP3 EU,T3PA,75.6,3268000,247060800.0,1.22,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-25,Auction 4. Period CAP3 EU,T3PA,75.56,3268000,246930080.0,1.08,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-26,Auction 4. Period DE,T3PA,75.17,1691000,127112470.0,2.08,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-29,Auction 4. Period CAP3 EU,T3PA,75.2,3268000,245753600.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-09-30,Auction 4. Period CAP3 EU,T3PA,75.95,3268500,248242575.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-01,Auction 4. Period CAP3 PL,T3PA,74.3,2162500,160673750.0,1.43,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-02,Auction 4. Period CAP3 EU,T3PA,76.05,3268000,248531400.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-06,Auction 4. Period CAP3 EU,T3PA,79.19,3268000,258792920.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-07,Auction 4. Period CAP3 EU,T3PA,78.3,3268000,255884400.0,1.41,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-08,Auction 4. Period CAP3 NIR,T3PA,77.39,796500,61641135.0,1.65,XI,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-09,Auction 4. Period CAP3 EU,T3PA,77.95,3268000,254740600.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-10,Auction 4. Period DE,T3PA,79.22,1691000,133961020.0,1.83,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-13,Auction 4. Period CAP3 EU,T3PA,78.66,3268000,257060880.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-14,Auction 4. Period CAP3 EU,T3PA,76.91,3268000,251341880.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-15,Auction 4. Period CAP3 PL,T3PA,76.58,2162500,165604250.0,1.86,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-16,Auction 4. Period CAP3 EU,T3PA,77.82,3268000,254315760.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-17,Auction 4. Period DE,T3PA,77.99,1691000,131881090.0,1.98,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-20,Auction 4. Period CAP3 EU,T3PA,78.75,3268000,257355000.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-21,Auction 4. Period CAP3 EU,T3PA,78.94,3268000,257975920.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-23,Auction 4. Period CAP3 EU,T3PA,78.54,3268000,256668720.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-24,Auction 4. Period DE,T3PA,78.47,1691000,132692770.0,2.03,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-27,Auction 4. Period CAP3 EU,T3PA,77.56,3268000,253466080.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-28,Auction 4. Period CAP3 EU,T3PA,77.85,3268000,254413800.0,1.62,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-29,Auction 4. Period CAP3 PL,T3PA,78.55,2162500,169864375.0,1.91,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-10-30,Auction 4. Period CAP3 EU,T3PA,78.71,3268000,257224280.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
